,Congressional Candidate Table 7**,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
186,California ,16,"SOLOMON, BENJAMIN THOMAS MR",Republican Party,Challenger,6319.7,299.7,0,6020,4841.87,1657.83,8073.44,2022-05-18 00:00:00
187,California ,16,"TANAKA, GREG",Democratic Party,Challenger,148222.46,147222.46,1000,0,144035.92,4186.54,0,2022-06-30 00:00:00
188,California ,17,"KHANNA, ROHIT",Democratic Party,Incumbent,5095722.46,5076905.68,0,0,2174603.54,5182247.35,89348.3,2022-06-30 00:00:00
189,California ,17,"TANDON, RITESH",Republican Party,Challenger,45637,40637,5000,0,43847.33,2311.42,1696.25,2022-06-30 00:00:00
190,California ,18,"LOFGREN, ZOE",Democratic Party,Incumbent,1586642.94,1002457.69,337127.2,0,1857508.03,889672.35,0,2022-06-30 00:00:00
191,California ,18,"ACEVEDO-ARREGUIN, LUIS",Democratic Party,Challenger,22252.56,2680.56,0,19572,17072,5180.56,17072,2022-06-30 00:00:00
192,California ,18,"HERNANDEZ, PETER",Republican Party,Challenger,70952.11,69853.11,1099,0,62347.45,8571.46,2731.68,2022-06-30 00:00:00
193,California ,19,"PANETTA, JIMMY",Democratic Party,Incumbent,1942499.75,914743.93,1027255.82,0,1063893.19,2053963.28,0,2022-06-30 00:00:00
194,California ,19,"EPPERSON, DALILA",Republican Party,Challenger,27847,26822,0,1025,27057.99,789.01,1025,2022-06-30 00:00:00
195,California ,19,"GORMAN, JEFF",Republican Party,Challenger,31356.96,27956.96,500,2900,33060.91,982.93,0,2022-06-30 00:00:00
196,California ,20,"MCCARTHY, KEVIN",Republican Party,Incumbent,21591048.3,14966589.2,496810,0,19585639.23,6807541.8,0,2022-06-30 00:00:00
197,California ,20,"DEWELL, BEN",Democratic Party,Challenger,1226,1026,0,200,1212.6,13.4,0,2022-06-30 00:00:00
198,California ,20,"WOOD, MARISA",Democratic Party,Challenger,728895.59,726395.59,0,0,521518.9,207376.69,0,2022-06-30 00:00:00
199,California ,21,"MAHER, MICHAEL A",Republican Party,Open,139941,139941,0,0,111600.86,28340.14,100553.39,2022-06-30 00:00:00
200,California ,21,"STOLL, MATTHEW",Republican Party,Open,358479.46,209229.46,26150,123100,358479.46,0,0,2022-06-30 00:00:00
201,California ,21,"COSTA, JIM",Democratic Party,Incumbent,1530342.02,755632.33,771711.62,0,877648.68,1062863.96,0,2022-06-30 00:00:00
202,California ,21,"FLORES-GIBSON, MARTHA ELENA DR",Republican Party,Challenger,116,116,0,0,0,0,0,2021-12-31 00:00:00
203,California ,21,"LARA, ANGEL",Democratic Party,Challenger,59226.24,54226.24,5000,0,59226.24,0,0,2022-03-16 00:00:00
204,California ,21,"MATHYS, CHRIS",Republican Party,Challenger,384661.64,56543.1,0,324105,384161.64,500,272355.1,2022-06-30 00:00:00
205,California ,21,"MEDEIROS, ADAM THOMAS MR",Republican Party,Challenger,204214.08,138115.97,0,66098.11,185290.2,18923.88,38000,2022-06-30 00:00:00
206,California ,21,"PARRA, NICOLE",Democratic Party,Challenger,136174.22,126923,7999,625,148757.59,0,0,2022-02-08 00:00:00
207,California ,22,"CONWAY, CONNIE",Republican Party,Incumbent,178739.31,145439.31,27500,5800,124808.36,53930.95,15000,2022-06-27 00:00:00
208,California ,22,"NUNES, DEVIN G.*",Republican Party,Incumbent,3988584.83,2441041.01,252525.07,0,3812836.54,11083702.57,0,2022-06-30 00:00:00
209,California ,22,"VALADAO, DAVID",Republican Party,Incumbent,2464761.07,953800.5,1126395.38,0,904365.15,1716225.54,0,2022-06-30 00:00:00
210,California ,22,"BORGEAS, ANDREAS A",Republican Party,Challenger,43605,43605,0,0,43605,0,0,2022-02-11 00:00:00
211,California ,22,"GARCIA, ERIC",Democratic Party,Challenger,213914.85,213914.85,0,0,205078.61,8836.24,0,2022-06-30 00:00:00
212,California ,22,"HENG, ELIZABETH",Republican Party,Challenger,204550.25,191550.25,13000,0,199304.36,5245.89,99715.88,2022-06-30 00:00:00
213,California ,22,"HUBBARD, LOURIN",Democratic Party,Challenger,99594.56,89594.56,0,10000,73823.84,25770.72,0,2022-06-27 00:00:00
214,California ,22,"OSORIO, BRYAN",Democratic Party,Challenger,162804.74,162534.85,0,0,162288.04,516.7,0,2022-06-30 00:00:00
215,California ,22,"SALAS, RUDY",Democratic Party,Challenger,988756.1,706760.84,272880,605.23,298279.69,690476.41,0,2022-06-30 00:00:00
216,California ,23,"OBERNOLTE, JAY",Republican Party,Incumbent,692438.41,451232.78,212900,0,484358.83,277662.79,1319149.49,2022-06-30 00:00:00
217,California ,23,"AMATO, BRUNO",Democratic Party,Challenger,483799.73,469289.38,9525,0,483799.73,0,0,2022-06-29 00:00:00
218,California ,23,"GILL, LOUIS",Democratic Party,Challenger,132625.8,130912,0,1702.03,131096.73,1529.07,0,2022-06-30 00:00:00
219,California ,23,"MARSHALL, DEREK",Democratic Party,Challenger,651529.27,635493.24,12500,0,590460.76,61068.51,735.77,2022-06-30 00:00:00
220,California ,24,"CARBAJAL, SALUD O.",Democratic Party,Incumbent,1795277.54,1328903.2,465900.01,0,781830.14,2414152.08,0,2022-06-30 00:00:00
221,California ,24,"ALLEN, BRAD DR.",Republican Party,Challenger,2525,25,0,2500,1.43,2523.57,6729,2022-06-30 00:00:00
222,California ,24,"WESLANDER QUAID, MICHELE",No Party Affiliation,Challenger,117681,107285,999,0,106764.1,10916.9,0,2022-06-30 00:00:00
223,California ,25,"RUIZ, RAUL DR.",Democratic Party,Incumbent,1857120.28,1004641.16,827250,0,1118058.25,3055233.97,0,2022-06-30 00:00:00
224,California ,25,"HAWKINS, BRIAN",Republican Party,Challenger,411367.81,391392.46,16925,0,386635.86,24731.95,28737.51,2022-06-30 00:00:00
225,California ,25,"HILL, STEVE",Democratic Party,Challenger,1766.16,1466.16,0,0,2016.16,0,300,2022-03-31 00:00:00
226,California ,25,"LUEVANOS, RUTH",Democratic Party,Challenger,55620.04,55620.04,0,0,47883.3,7736.74,64181.19,2022-06-30 00:00:00
227,California ,25,"NAZANIN, RHODA",Democratic Party,Challenger,88482.41,87189.44,0,1292.97,88482.41,0,0,2021-11-30 00:00:00
228,California ,25,"REISS, JONATHAN",Republican Party,Challenger,9805,5500,2805,0,8078.72,1714.28,10028.9,2022-06-30 00:00:00
229,California ,25,"THAKUR, ALBERT 'BURT'",Republican Party,Challenger,72225.04,47476.04,17274,0,62267.51,9957.53,12533.12,2022-06-30 00:00:00
230,California ,25,"TRUMAN, CECILIA",Republican Party,Challenger,9212.94,9192.47,0,4,7838.46,1374.48,0,2022-06-30 00:00:00
231,California ,25,"TYSON, BRIAN",Republican Party,Challenger,274132.1,270542.22,0,3589.88,241818.98,418.2,0,2022-06-30 00:00:00
232,California ,26,"BROWNLEY, JULIA",Democratic Party,Incumbent,1576239.48,833809.56,622651,0,762294.38,3927375.3,0,2022-06-30 00:00:00
233,California ,26,"GOODMAN, DAVID",Independent,Challenger,15077.97,6910,0,8167.97,24360.89,-4086.02,500,2022-05-18 00:00:00
234,California ,26,"JACOBS, MATTHEW",Republican Party,Challenger,1664758.15,1603057.46,52500,100,1138493.22,526264.93,136075.38,2022-06-30 00:00:00
235,California ,26,"MIKHAIL, FADDE",Republican Party,Challenger,18094,17094,0,0,16992,1102,0,2022-03-31 00:00:00
236,California ,27,"GARCIA, MICHAEL",Republican Party,Incumbent,4828998.04,3757870.77,554043.75,0,3523741.33,1683114.98,133724.06,2022-06-30 00:00:00
237,California ,27,"QUARTEY, JOHN QUAYE II",Democratic Party,Challenger,1247737.3,1128685.76,114950,0,1205534.27,42203.03,0,2022-06-30 00:00:00
238,California ,27,"SMITH, CHRISTY",Democratic Party,Challenger,1364158.05,1097370.81,156974,2498.72,1227651.07,305914.63,0,2022-06-30 00:00:00
239,California ,28,"CHU, JUDY",Democratic Party,Incumbent,906277.91,537977.91,368300,0,589821.07,3098226.35,845.69,2022-06-30 00:00:00
240,California ,28,"DEPAOLIS, GIULIANO GIOVANNI",No Party Affiliation,Challenger,5689.51,368,0,1321.51,5648.63,-124.12,4000,2022-06-30 00:00:00
241,California ,28,"HALLMAN, WESLEY PHILLIP",Republican Party,Challenger,27078.22,23878.22,200,3000,21798.78,5279.44,3000,2022-06-30 00:00:00
242,California ,29,"CARDENAS, TONY",Democratic Party,Incumbent,1109572.34,296411,807250.01,0,1029348.28,610013.18,0,2022-06-30 00:00:00
243,California ,29,"CARRANZA, MARGARITA MARIA MMC MMC",Republican Party,Challenger,7600,0,0,7600,7830.2,-230.2,0,2022-03-31 00:00:00
244,California ,29,"DUENAS, ANGELICA MARIA",Democratic Party,Challenger,84203.49,80905.49,2198,1100,70740.93,14918.79,1100,2022-06-30 00:00:00
245,California ,30,"SCHIFF, ADAM",Democratic Party,Incumbent,17029668.13,15532889.05,286750,0,11422540.28,19514829.57,0,2022-06-30 00:00:00
246,California ,30,"GIPSON, PATRICK LEE",Republican Party,Challenger,24721.17,19995.47,0,0,24682.68,38.49,4975.7,2022-06-30 00:00:00
247,California ,30,"KENNEDY, RONDA",Republican Party,Challenger,45129.8,34964.8,1500,7500,61607.73,-49754.38,12161.54,2022-05-27 00:00:00
248,California ,30,"MEURER, WILLIAM",Green Party,Challenger,35328.39,4179.39,0,31149,32132.07,3196.32,31149,2022-05-18 00:00:00
249,California ,30,"NALBANDIAN, JOHNNY",Republican Party,Challenger,28870.2,17480.2,300,11090,28625.77,706.61,33068.5,2022-06-30 00:00:00
250,California ,30,"PUDLO, G MAEBE A. GIRL",Democratic Party,Challenger,25144.26,24564.26,0,0,23678.97,3096.77,0,2022-06-30 00:00:00
251,California ,31,"NAPOLITANO, GRACE",Democratic Party,Incumbent,210438.81,47101.1,160150,0,108048.9,635719.89,11000,2022-06-30 00:00:00
252,California ,31,"COVELL, CAROLYN ELIZABETH MRS",Republican Party,Challenger,13055,13055,0,0,13055,0,0,2021-12-31 00:00:00
253,California ,31,"GUTIERREZ, REX DALE ALEXANDER",Republican Party,Challenger,15840,15840,0,0,7525,8315,0,2022-06-30 00:00:00
254,California ,32,"SHERMAN, BRAD",Democratic Party,Incumbent,2131753.39,1026127.6,622699,500000,1867277,2889097.35,10844.56,2022-06-30 00:00:00
255,California ,32,"AAZAMI, SHERVIN",Democratic Party,Challenger,281217.36,246843.62,23858.6,10228,285678.53,14027.63,0,2022-06-30 00:00:00
256,California ,32,"POTELL, JASON RANDOLPH",Democratic Party,Challenger,52795,17545,0,35250,63583.82,-12208.3,0,2022-06-30 00:00:00
257,California ,32,"RAB, AEJAZ (RAJI)",Democratic Party,Challenger,3200,3200,0,0,5223.51,5235.37,141611.25,2022-06-30 00:00:00
258,California ,32,"RHODES, AARIKA SAMONE",Democratic Party,Challenger,344349.67,336349.67,8000,0,360432.65,40807.11,0,2022-06-30 00:00:00
259,California ,32,"TOOMIM, LEAH MELISSA",Republican Party,Challenger,28751.47,15667,0,13082.97,28706.29,45.18,12832.97,2022-06-30 00:00:00
260,California ,32,"VOLOTZKY, LUCIE LAPOINTE",Republican Party,Challenger,20211,20006,0,205,10467.23,9743.77,7124.55,2022-06-30 00:00:00
261,California ,33,"AGUILAR, PETE",Democratic Party,Incumbent,2331540.14,1172184.2,1035700.95,225,1916040.41,2255093.77,0,2022-06-30 00:00:00
262,California ,33,"LIEW, SARAH SUN DR.",Republican Party,Challenger,136400,5000,0,131400,132595.74,4907.95,233439.24,2022-06-30 00:00:00
263,California ,34,"GOMEZ, JIMMY",Democratic Party,Incumbent,1364934.38,540134.37,811800.01,0,789407.88,1065045.09,13201.04,2022-06-30 00:00:00
264,California ,34,"KIM, DAVID YUNG HO",Democratic Party,Challenger,90353.49,84703.49,250,5400,72398.05,17955.44,0,2022-06-30 00:00:00
265,California ,35,"CARCAMO, RAFAEL DR.",Republican Party,Challenger,48955,48955,0,0,43536.63,5418.37,3940,2022-06-30 00:00:00
266,California ,35,"CARGILE, MIKE",Republican Party,Challenger,23787.51,23755.51,0,32,21388.87,2500.6,21340.21,2022-06-30 00:00:00
267,California ,35,"STEVENS, LLOYD ALEXANDER",Democratic Party,Challenger,13971.79,0,0,13971.79,13971.79,0,0,2022-05-18 00:00:00
268,California ,35,"TORRES, NORMA",Democratic Party,Challenger,543487.65,194769.65,345050,0,367522.61,383618.56,14819.84,2022-06-30 00:00:00
269,California ,36,"LIEU, TED",Democratic Party,Incumbent,1206985.67,875523.61,295950.01,0,1731575.73,1419773.92,211.15,2022-06-30 00:00:00
270,California ,36,"COLLINS, JOE E III",Republican Party,Challenger,2283303.72,2240628.37,7650,0,2903006.98,15819.58,62454.39,2022-06-30 00:00:00
271,California ,36,"GATES, DERRICK ROLLIN",Republican Party,Challenger,10013.19,8813.19,0,1200,11016,180,0,2022-06-30 00:00:00
272,California ,36,"HAKAMI, ARIANA",Republican Party,Challenger,5519,1379,0,4140,5312.68,206.32,3400,2022-06-30 00:00:00
273,California ,36,"JENKINS, STORM",Republican Party,Challenger,7475,7475,0,0,7475,0,0,2022-05-15 00:00:00
274,California ,36,"RAGGE, CLAIRE",Republican Party,Challenger,28527.69,340,0,28187.69,28527.69,0,13340,2022-06-30 00:00:00
275,California ,37,"KAMLAGER, SYDNEY",Democratic Party,Open,622669.78,399513.6,220950.01,0,513645.12,109024.66,27164.63,2022-06-30 00:00:00
276,California ,37,"LEE, DANIEL",Democratic Party,Open,56632.51,55923.1,99,200,52306.06,4326.45,5600,2022-06-30 00:00:00
277,California ,37,"MENDOZA, SANDRA",Democratic Party,Open,11578,9578,0,0,10225.15,1352.85,11181.92,2022-06-30 00:00:00
278,California ,37,"PERRY, JAN",Democratic Party,Open,433816.08,425716.08,7800,300,359901.45,73914.63,0,2022-06-30 00:00:00
279,California ,37,"SHURE, MICHAEL MR.",Democratic Party,Open,253035.07,232035.07,3000,18000,240845.85,9939.22,51967,2022-06-30 00:00:00
280,California ,37,"BASS, KAREN*",Democratic Party,Incumbent,675272.21,248577.54,155250,0,904122.43,1097014.02,0,2022-06-30 00:00:00
281,California ,38,"SANCHEZ, LINDA",Democratic Party,Incumbent,1150086.66,327575.24,819497.57,0,1013051.25,978018.63,0,2022-06-30 00:00:00
282,California ,38,"ANI, SYLVESTER UGONNA JR.",Democratic Party,Challenger,22050.36,22050.36,0,0,22050.36,0,0,2021-12-31 00:00:00
283,California ,38,"CHING, ERIC J",Republican Party,Challenger,162511.01,155111.01,0,7400,118727.33,43783.68,0,2022-06-30 00:00:00
284,California ,38,"MOREIRA, ELIZABETH",Democratic Party,Challenger,10588,8688,0,0,10414.38,181.37,2200,2022-06-30 00:00:00
285,California ,39,"TAKANO, MARK",Democratic Party,Incumbent,963506.24,701563.43,255794,0,633752.62,493717.74,0,2022-06-30 00:00:00
286,California ,39,"MINNELLA, JOHN LORDSAL",Republican Party,Challenger,5626,3151,0,2425,5203.45,422.55,3256.52,2022-06-30 00:00:00
287,California ,39,"PETERSON, ARTHUR LAVERNE DR",Republican Party,Challenger,115,0,0,0,2683.87,-11130.75,0,2022-06-01 00:00:00
288,California ,39,"SPINNEY, BILL",Republican Party,Challenger,127878,2178,0,125700,127362.27,515.73,0,2022-06-30 00:00:00
289,California ,40,"KIM, YOUNG",Republican Party,Incumbent,6275566.82,4430172.21,1230125.72,0,5331947.12,1351961.64,348762.78,2022-06-30 00:00:00
290,California ,40,"ROYBAL-ALLARD, LUCILLE*",Democratic Party,Incumbent,179679.02,47959,131701.98,0,169216.17,49005.66,0,2022-06-30 00:00:00
291,California ,40,"FELIX, ANTHONY DR. JR.",Democratic Party,Challenger,21389,7189,2000,12200,21371.69,17.31,9507.55,2022-02-01 00:00:00
292,California ,40,"MAHMOOD, ASIF DR.",Democratic Party,Challenger,2243450.76,2099891.79,83370.6,6348.33,1010259.3,1233191.46,0,2022-06-30 00:00:00
293,California ,40,"RATHS, GREG",Republican Party,Challenger,225886.86,118386.86,0,107500,219659.66,6227.2,97500,2022-06-30 00:00:00
294,California ,40,"TAURUS, NICHOLAS",Republican Party,Challenger,9693.56,9693.56,0,0,4882.54,1677,0,2022-03-31 00:00:00
295,California ,41,"CALVERT, KEN",Republican Party,Incumbent,2354403.76,1410589.66,697599,0,1370200.86,1394801.75,51738.81,2022-06-30 00:00:00
296,California ,41,"KURANI, SHRINA",Democratic Party,Challenger,548956.4,475230.55,27586.72,14565,544767.63,4188.77,0,2022-06-30 00:00:00
297,California ,41,"MOSELY, BRANDON",Democratic Party,Challenger,205883.08,183772.3,22110,0,200055.23,6310.35,0,2022-06-30 00:00:00
298,California ,41,"ROLLINS, WILL",Democratic Party,Challenger,1471064.51,1363304.57,94459.26,9800,992385.57,478678.94,0,2022-06-30 00:00:00
299,California ,41,"SMITH, AJA",Republican Party,Challenger,123055.02,123004.62,0,0,111929.07,12142.4,13367.02,2021-09-30 00:00:00
300,California ,42,"BELTRAN, JOAQUIN",Democratic Party,Challenger,34469.54,22190,0,12279.54,29887.03,4582.51,10778.54,2022-06-30 00:00:00
301,California ,42,"BRISCOE, JOHN",Republican Party,Challenger,252245,945,0,251300,12954.79,249680.19,270000,2022-06-30 00:00:00
302,California ,42,"GARCIA, CRISTINA",Democratic Party,Challenger,403715.59,253799.81,8000,0,391292.44,12923.15,140000,2022-06-30 00:00:00
303,California ,42,"GARCIA, ROBERT",Democratic Party,Challenger,1199957.84,992919.83,207038,0,1090089.7,109868.14,0,2022-06-30 00:00:00
304,California ,42,"MATHEWS, PETER",Democratic Party,Challenger,10252.39,6449.75,0,3802.64,4664.34,5588.05,3802.64,2022-06-30 00:00:00
305,California ,42,"O'MARA, WILLIAM EDWARD DR IV",Democratic Party,Challenger,13581.22,4624.81,0,8956.41,14864.01,0,0,2021-06-30 00:00:00
306,California ,42,"SUMMERVILLE, WILLIAM M.",Democratic Party,Challenger,35990.47,33719,2000,0,35477.75,512.72,11355.12,2022-06-30 00:00:00
307,California ,43,"WATERS, MAXINE",Democratic Party,Incumbent,933562.98,352867.98,536695,0,1036272.07,218158.21,27791.53,2022-06-30 00:00:00
308,California ,43,"NAVARRO, OMAR",Republican Party,Challenger,79211.56,77086.34,0,2,83353.79,616.41,0,2022-06-30 00:00:00
309,California ,44,"BARRAGAN, NANETTE",Democratic Party,Incumbent,913555.1,389754.57,521300.53,0,482708.87,1481598.09,600,2022-06-30 00:00:00
310,California ,45,"STEEL, MICHELLE",Republican Party,Incumbent,4792889.39,2490341.43,958958.5,0,2850101.83,2099861.47,260576.69,2022-06-30 00:00:00
311,California ,45,"CHEN, JAY",Democratic Party,Challenger,2972058.59,2706392.87,247513,0,947881.73,2097902.41,7192.15,2022-06-30 00:00:00
312,California ,45,"COLLINS, SHAWN",Republican Party,Challenger,516145.52,495781.29,4500,0,516100.52,45,0,2022-06-30 00:00:00
313,California ,45,"DALE, TERRY",Republican Party,Challenger,600,250,0,350,600,0,0,2021-12-31 00:00:00
314,California ,45,"FORDE, BRIAN",Democratic Party,Challenger,0,0,0,0,576,222481.91,0,2022-06-30 00:00:00
315,California ,46,"CORREA, LOU",Democratic Party,Incumbent,953351.19,282257.18,671094.01,0,461649.9,1637402,5918.98,2022-06-30 00:00:00
316,California ,46,"GONZALES, CHRISTOPHER",Republican Party,Challenger,29941,21941,500,7500,26811.48,3129.52,13656.18,2022-06-30 00:00:00
317,California ,46,"ORTEGA, MICHAEL",Democratic Party,Challenger,63361.57,62061.57,1000,0,60042.86,3318.71,4554.46,2022-06-30 00:00:00
318,California ,47,"LOWENTHAL, ALAN*",Democratic Party,Incumbent,191908.74,23592.55,165500,0,273032.71,310911.01,0,2022-06-30 00:00:00
319,California ,47,"PORTER, KATHERINE",Democratic Party,Incumbent,17214826.51,16456341.73,442668.46,0,7621796.02,19860782.93,0,2022-06-30 00:00:00
320,California ,47,"BAUGH, SCOTT",Republican Party,Challenger,1779291.74,1557741.6,208400,5800,625526.48,1153765.26,53595.05,2022-06-30 00:00:00
321,California ,47,"BURLEY, BRIAN J MR.",Republican Party,Challenger,373552.31,140783.31,0,232001,348067.26,26094.81,94670.13,2022-06-30 00:00:00
322,California ,47,"LYONS, MICHELLE",Republican Party,Challenger,21515,21415,100,0,12176.7,9338.3,20217.47,2021-09-30 00:00:00
323,California ,47,"PHAN WEST, AMY",Republican Party,Challenger,202153.49,201653.49,0,0,193710.63,8442.86,0,2022-06-30 00:00:00
324,California ,47,"WEBBER, ERROL",Republican Party,Challenger,32390.54,27215.64,2000,1500,31181.16,0,1012.8,2022-06-30 00:00:00
325,California ,48,"ISSA, DARRELL",Republican Party,Incumbent,1717299.85,863069.25,188151.88,200000,1740311.99,269551.12,0,2022-06-30 00:00:00
326,California ,48,"HOULAHAN, STEPHEN WILLIAM",Democratic Party,Challenger,42728.44,42728.44,0,0,32306.36,11394.63,0,2022-06-30 00:00:00
327,California ,48,"ROUDA, HARLEY E JR",Democratic Party,Challenger,1240825.68,1065419.24,78781,0,1091089.34,219816.09,0,2022-06-30 00:00:00
328,California ,49,"LEVIN, MIKE",Democratic Party,Incumbent,3459060.08,2785600.55,619179.62,0,2022548.96,2938772.42,5000,2022-06-30 00:00:00
329,California ,49,"BARTLETT, LISA",Republican Party,Challenger,563807.64,496553.09,4750,62500,452602.49,111205.15,167793.51,2022-06-30 00:00:00
330,California ,49,"ELIZABETH, ANNE",Republican Party,Challenger,9900.5,9619.5,0,281,5071.56,4828.94,250,2022-06-30 00:00:00
331,California ,49,"MARYOTT, BRIAN L MR",Republican Party,Challenger,2420084.63,1056101.37,52129.33,1304773.13,1922455.34,509423.31,1249924.8,2022-06-30 00:00:00
332,California ,49,"ONEIL, JOSIAH",Republican Party,Challenger,156827.11,156802.11,0,25,151227.43,5599.68,0,2022-06-30 00:00:00
333,California ,49,"RODRIGUEZ, CHRISTOPHER",Republican Party,Challenger,1223920.57,1080980.57,16500,125300,1216445.37,7475.2,125300,2022-06-30 00:00:00
334,California ,49,"TAYLOR, RENEE",Republican Party,Challenger,4776.57,685,0,4064.65,4409.47,362.53,0,2022-06-30 00:00:00
335,California ,50,"PETERS, SCOTT",Democratic Party,Incumbent,1985737.38,627561.66,997005.01,3928.98,1646578.15,1920277.32,170760.12,2022-06-30 00:00:00
336,California ,50,"ABED, SAM",Republican Party,Challenger,0,0,0,0,10400.23,0,0,2021-12-31 00:00:00
337,California ,50,"BILASH, TIMOTHY DANIEL DR. M.D.",Democratic Party,Challenger,2513,2513,0,0,1395.92,1117.08,0,2021-12-31 00:00:00
338,California ,50,"CHIDDICK, DAVID",Republican Party,Challenger,1640,1640,0,0,0,1640,0,2022-05-18 00:00:00
339,California ,50,"GUSTAFSON, COREY",Republican Party,Challenger,54696.19,43588.86,0,5978,53186.97,1509.22,5978,2022-06-30 00:00:00
340,California ,50,"ROCHA, JOSEPH C.",Democratic Party,Challenger,467855.92,429876.49,28200,0,467855.92,0,0,2022-05-10 00:00:00
341,California ,50,"SCHINDLER, ADAM DR.",Independent,Challenger,45231.36,4969.11,0,40100,34440.5,10790.86,52804.15,2022-06-30 00:00:00
342,California ,50,"TAITANO, KYLIE",Democratic Party,Challenger,146911.19,113901.19,0,33010,144950.27,1960.92,35944.69,2022-06-30 00:00:00
343,California ,51,"CAPLAN, STAN",Republican Party,Challenger,65924.07,33845.49,0,22078.58,45345.64,20578.43,15000,2022-06-30 00:00:00
